    3 sub-10369/ugr/run-01_dec_reject.txt
    4 sub-10369/ugr/run-02_dec_reject.txt
   20 sub-10402/ugr/run-01_dec_reject.txt
   20 sub-10402/ugr/run-02_dec_reject.txt
    3 sub-10418/ugr/run-02_dec_reject.txt
   19 sub-10462/ugr/run-01_dec_reject.txt
   22 sub-10462/ugr/run-02_dec_reject.txt
   23 sub-10478/ugr/run-01_dec_reject.txt
   23 sub-10478/ugr/run-02_dec_reject.txt
    1 sub-10486/ugr/run-01_dec_reject.txt
   30 sub-10529/ugr/run-01_dec_reject.txt
   20 sub-10529/ugr/run-02_dec_reject.txt
    1 sub-10541/ugr/run-01_dec_reject.txt
   25 sub-10555/ugr/run-01_dec_reject.txt
   23 sub-10555/ugr/run-02_dec_reject.txt
   27 sub-10581/ugr/run-01_dec_reject.txt
   32 sub-10581/ugr/run-02_dec_reject.txt
   23 sub-10584/ugr/run-01_dec_reject.txt
   21 sub-10585/ugr/run-01_dec_reject.txt
   22 sub-10585/ugr/run-02_dec_reject.txt
   20 sub-10589/ugr/run-01_dec_reject.txt
   22 sub-10589/ugr/run-02_dec_reject.txt
   18 sub-10590/ugr/run-01_dec_reject.txt
   18 sub-10590/ugr/run-02_dec_reject.txt
   33 sub-10596/ugr/run-01_dec_reject.txt
   29 sub-10596/ugr/run-02_dec_reject.txt
   19 sub-10603/ugr/run-01_dec_reject.txt
   30 sub-10606/ugr/run-01_dec_reject.txt
   33 sub-10606/ugr/run-02_dec_reject.txt
   27 sub-10608/ugr/run-01_dec_reject.txt
   30 sub-10608/ugr/run-02_dec_reject.txt
   17 sub-10617/ugr/run-01_dec_reject.txt
   22 sub-10636/ugr/run-01_dec_reject.txt
   24 sub-10636/ugr/run-02_dec_reject.txt
    1 sub-10638/ugr/run-01_dec_reject.txt
   20 sub-10641/ugr/run-01_dec_reject.txt
   24 sub-10642/ugr/run-01_dec_reject.txt
   24 sub-10642/ugr/run-02_dec_reject.txt
   29 sub-10644/ugr/run-01_dec_reject.txt
   23 sub-10644/ugr/run-02_dec_reject.txt
    1 sub-10647/ugr/run-01_dec_reject.txt
    3 sub-10649/ugr/run-01_dec_reject.txt
   18 sub-10652/ugr/run-01_dec_reject.txt
    7 sub-10652/ugr/run-02_dec_reject.txt
    2 sub-10656/ugr/run-01_dec_reject.txt
   21 sub-10656/ugr/run-02_dec_reject.txt
   28 sub-10657/ugr/run-01_dec_reject.txt
   30 sub-10657/ugr/run-02_dec_reject.txt
   30 sub-10659/ugr/run-01_dec_reject.txt
    6 sub-10659/ugr/run-02_dec_reject.txt
   26 sub-10663/ugr/run-01_dec_reject.txt
   22 sub-10663/ugr/run-02_dec_reject.txt
   31 sub-10673/ugr/run-01_dec_reject.txt
   26 sub-10673/ugr/run-02_dec_reject.txt
   24 sub-10677/ugr/run-01_dec_reject.txt
   25 sub-10677/ugr/run-02_dec_reject.txt
   25 sub-10685/ugr/run-01_dec_reject.txt
   24 sub-10685/ugr/run-02_dec_reject.txt
   23 sub-10690/ugr/run-01_dec_reject.txt
   17 sub-10691/ugr/run-01_dec_reject.txt
   24 sub-10691/ugr/run-02_dec_reject.txt
    5 sub-10700/ugr/run-01_dec_reject.txt
   27 sub-10700/ugr/run-02_dec_reject.txt
    3 sub-10701/ugr/run-01_dec_reject.txt
    2 sub-10701/ugr/run-02_dec_reject.txt
    1 sub-10716/ugr/run-02_dec_reject.txt
    2 sub-10720/ugr/run-01_dec_reject.txt
    4 sub-10720/ugr/run-02_dec_reject.txt
   16 sub-10741/ugr/run-01_dec_reject.txt
   24 sub-10741/ugr/run-02_dec_reject.txt
   31 sub-10777/ugr/run-01_dec_reject.txt
   12 sub-10781/ugr/run-01_dec_reject.txt
   12 sub-10781/ugr/run-02_dec_reject.txt
   19 sub-10783/ugr/run-01_dec_reject.txt
   23 sub-10783/ugr/run-02_dec_reject.txt
   24 sub-10800/ugr/run-01_dec_reject.txt
   22 sub-10800/ugr/run-02_dec_reject.txt
   12 sub-10804/ugr/run-01_dec_reject.txt
    7 sub-10804/ugr/run-02_dec_reject.txt
 1484 total
