Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,2,1,2,0.125
2,3,32,8,1,8,0.25
5,3,32,2,1,2,0.0625
7,2,16,8,1,8,0.5
8,3,32,3,1,3,0.09375
10,3,32,8,1,8,0.25
12,3,32,8,1,8,0.25
13,3,16,8,1,8,0.5
15,2,32,8,1,8,0.25
17,3,16,8,1,8,0.5
21,2,32,16,1,16,0.5
23,2,32,16,1,16,0.5
24,3,32,8,1,8,0.25
25,2,32,8,1,8,0.25
26,2,32,16,1,16,0.5
27,3,32,16,1,16,0.5
28,3,32,8,1,8,0.25
31,3,16,4,1,4,0.25
32,3,32,16,1,16,0.5
33,3,16,8,1,8,0.5
34,2,32,16,1,16,0.5
38,2,32,16,1,16,0.5
39,2,32,8,1,8,0.25
44,3,32,16,1,16,0.5
45,2,32,8,1,8,0.25
3,2,32,16,1,16,0.5
4,3,16,1,1,1,0.0625
7,2,16,8,1,8,0.5
9,3,32,8,1,8,0.25
11,3,32,3,1,3,0.09375
12,3,16,4,1,4,0.25
14,2,16,8,1,8,0.5
16,3,32,8,1,8,0.25
23,3,16,1,1,1,0.0625
24,3,32,8,1,8,0.25
25,3,32,3,1,3,0.09375
26,2,32,2,1,2,0.0625
33,2,32,16,1,16,0.5
34,2,32,3,1,3,0.09375
35,3,32,3,1,3,0.09375
36,2,32,3,1,3,0.09375
38,3,16,8,1,8,0.5
39,3,16,2,1,2,0.125
41,3,32,16,1,16,0.5
42,2,32,2,1,2,0.0625
44,3,16,1,1,1,0.0625
